Time Stamp,Event
2021-12-18T07:08:03-06:00,Recieved connect error 
2021-12-18T07:08:51-06:00,Recieved connect error 
2021-12-18T07:09:41-06:00,Recieved connect error 
2021-12-18T07:10:16-06:00,Recieved connect error 
2021-12-18T07:11:08-06:00,Recieved connect error 
2021-12-18T07:12:01-06:00,Recieved connect error 
2021-12-18T07:17:20-06:00,Recieved connect error 
2021-12-18T07:18:49-06:00,Recieved connect error 
2021-12-18T07:19:24-06:00,Recieved connect error 
2021-12-18T07:20:57-06:00,Recieved connect error 
2021-12-18T07:21:44-06:00,Recieved connect error 
2021-12-18T07:22:31-06:00,Recieved connect error 
2021-12-18T07:24:08-06:00,Recieved connect error 
2021-12-18T07:25:14-06:00,Recieved connect error 
2021-12-18T07:26:52-06:00,Recieved connect error 
2021-12-18T07:28:31-06:00,Recieved connect error 
2021-12-18T07:30:12-06:00,Recieved connect error 
2021-12-18T07:35:15-06:00,Recieved connect error 
2021-12-18T07:35:58-06:00,Recieved connect error 
2021-12-18T07:36:43-06:00,Recieved connect error 
2021-12-18T07:37:28-06:00,Recieved connect error 
2021-12-18T07:38:14-06:00,Recieved connect error 
2021-12-18T07:39:02-06:00,Recieved connect error 
2021-12-18T07:40:39-06:00,Recieved connect error 
2021-12-18T07:42:15-06:00,Recieved connect error 
2021-12-18T07:43:55-06:00,Recieved connect error 
2021-12-18T07:45:34-06:00,Recieved connect error 
2021-12-18T07:47:16-06:00,Recieved connect error 
2021-12-18T07:52:19-06:00,Recieved connect error 
2021-12-18T07:53:00-06:00,Recieved connect error 
2021-12-18T07:53:44-06:00,Recieved connect error 
2021-12-18T07:54:30-06:00,Recieved connect error 
2021-12-18T07:55:16-06:00,Recieved connect error 
2021-12-18T07:56:04-06:00,Recieved connect error 
2021-12-18T07:56:52-06:00,Recieved connect error 
2021-12-18T07:59:34-06:00,Recieved connect error 
2021-12-18T08:02:16-06:00,Recieved connect error 
2021-12-18T08:03:08-06:00,Recieved connect error 
2021-12-18T08:04:48-06:00,Recieved connect error 
2021-12-18T08:09:51-06:00,Recieved connect error 
2021-12-18T08:10:19-06:00,Recieved connect error 
2021-12-18T08:11:04-06:00,Recieved connect error 
2021-12-18T08:11:49-06:00,Recieved connect error 
2021-12-18T08:12:35-06:00,Recieved connect error 
2021-12-18T08:14:11-06:00,Recieved connect error 
2021-12-18T08:15:45-06:00,Recieved connect error 
2021-12-18T08:16:27-06:00,Recieved connect error 
2021-12-18T08:17:18-06:00,Recieved connect error 
2021-12-18T08:18:09-06:00,Recieved connect error 
2021-12-18T08:19:52-06:00,Recieved connect error 
2021-12-18T08:24:55-06:00,Recieved connect error 
2021-12-18T08:25:38-06:00,Recieved connect error 
2021-12-18T08:26:22-06:00,Recieved connect error 
2021-12-18T08:27:08-06:00,Recieved connect error 
2021-12-18T08:27:54-06:00,Recieved connect error 
2021-12-18T08:28:41-06:00,Recieved connect error 
2021-12-18T08:30:18-06:00,Recieved connect error 
2021-12-18T08:32:59-06:00,Recieved connect error 
2021-12-18T08:34:38-06:00,Recieved connect error 
2021-12-18T08:35:30-06:00,Recieved connect error 
2021-12-18T08:37:11-06:00,Recieved connect error 
2021-12-18T08:42:14-06:00,Recieved connect error 
2021-12-18T08:42:57-06:00,Recieved connect error 
2021-12-18T08:44:28-06:00,Recieved connect error 
2021-12-18T08:45:29-06:00,Recieved connect error 
2021-12-18T08:46:00-06:00,Recieved connect error 
2021-12-18T08:46:48-06:00,Recieved connect error 
2021-12-18T08:47:36-06:00,Recieved connect error 
2021-12-18T08:49:14-06:00,Recieved connect error 
2021-12-18T08:50:53-06:00,Recieved connect error 
2021-12-18T08:51:28-06:00,Recieved connect error 
2021-12-18T08:53:11-06:00,Recieved connect error 
2021-12-18T08:58:14-06:00,Recieved connect error 
2021-12-18T08:58:57-06:00,Recieved connect error 
2021-12-18T08:59:41-06:00,Recieved connect error 
2021-12-18T09:00:27-06:00,Recieved connect error 
2021-12-18T09:01:13-06:00,Recieved connect error 
2021-12-18T09:02:00-06:00,Recieved connect error 
2021-12-18T09:03:39-06:00,Recieved connect error 
2021-12-18T09:05:16-06:00,Recieved connect error 
2021-12-18T09:06:23-06:00,Recieved connect error 
2021-12-18T09:07:14-06:00,Recieved connect error 
2021-12-18T09:08:07-06:00,Recieved connect error 
2021-12-18T09:13:10-06:00,Recieved connect error 
2021-12-18T09:13:53-06:00,Recieved connect error 
2021-12-18T09:14:38-06:00,Recieved connect error 
2021-12-18T09:15:23-06:00,Recieved connect error 
2021-12-18T09:16:57-06:00,Recieved connect error 
2021-12-18T09:18:34-06:00,Recieved connect error 
2021-12-18T09:20:11-06:00,Recieved connect error 
2021-12-18T09:21:00-06:00,Recieved connect error 
2021-12-18T09:21:51-06:00,Recieved connect error 
2021-12-18T09:22:43-06:00,Recieved connect error 
2021-12-18T09:23:35-06:00,Recieved connect error 
2021-12-18T09:28:38-06:00,Recieved connect error 
2021-12-18T09:29:22-06:00,Recieved connect error 
2021-12-18T09:30:06-06:00,Recieved connect error 
2021-12-18T09:30:41-06:00,Recieved connect error 
2021-12-18T09:32:18-06:00,Recieved connect error 
2021-12-18T09:33:53-06:00,Recieved connect error 
2021-12-18T09:35:30-06:00,Recieved connect error 
2021-12-18T09:37:06-06:00,Recieved connect error 
2021-12-18T09:38:42-06:00,Recieved connect error 
2021-12-18T09:40:23-06:00,Recieved connect error 
2021-12-18T09:42:04-06:00,Recieved connect error 
2021-12-18T09:47:56-06:00,Recieved connect error 
2021-12-18T09:48:39-06:00,Recieved connect error 
2021-12-18T09:49:23-06:00,Recieved connect error 
2021-12-18T09:50:55-06:00,Recieved connect error 
2021-12-18T09:51:57-06:00,Recieved connect error 
2021-12-18T09:53:32-06:00,Recieved connect error 
2021-12-18T09:54:37-06:00,Recieved connect error 
2021-12-18T09:55:27-06:00,Recieved connect error 
2021-12-18T09:56:18-06:00,Recieved connect error 
2021-12-18T09:57:09-06:00,Recieved connect error 
2021-12-18T09:58:02-06:00,Recieved connect error 
2021-12-18T10:03:05-06:00,Recieved connect error 
2021-12-18T10:03:48-06:00,Recieved connect error 
2021-12-18T10:04:24-06:00,Recieved connect error 
2021-12-18T10:05:59-06:00,Recieved connect error 
2021-12-18T10:06:45-06:00,Recieved connect error 
2021-12-18T10:07:33-06:00,Recieved connect error 
2021-12-18T10:08:21-06:00,Recieved connect error 
2021-12-18T10:09:11-06:00,Recieved connect error 
2021-12-18T10:10:02-06:00,Recieved connect error 
2021-12-18T10:10:38-06:00,Recieved connect error 
2021-12-18T10:11:30-06:00,Recieved connect error 
2021-12-18T10:17:23-06:00,Recieved connect error 
2021-12-18T10:18:55-06:00,Recieved connect error 
2021-12-18T10:19:39-06:00,Recieved connect error 
2021-12-18T10:20:25-06:00,Recieved connect error 
2021-12-18T10:21:11-06:00,Recieved connect error 
2021-12-18T10:21:50-06:00,Recieved connect error 
2021-12-18T10:22:39-06:00,Recieved connect error 
2021-12-18T10:24:18-06:00,Recieved connect error 
2021-12-18T10:25:09-06:00,Recieved connect error 
2021-12-18T10:26:50-06:00,Recieved connect error 
2021-12-18T10:28:33-06:00,Recieved connect error 
2021-12-18T10:33:36-06:00,Recieved connect error 
2021-12-18T10:34:19-06:00,Recieved connect error 
2021-12-18T10:35:03-06:00,Recieved connect error 
2021-12-18T10:35:49-06:00,Recieved connect error 
2021-12-18T10:36:35-06:00,Recieved connect error 
2021-12-18T10:37:22-06:00,Recieved connect error 
2021-12-18T10:38:59-06:00,Recieved connect error 
2021-12-18T10:41:40-06:00,Recieved connect error 
2021-12-18T10:42:31-06:00,Recieved connect error 
2021-12-18T10:43:23-06:00,Recieved connect error 
2021-12-18T10:44:15-06:00,Recieved connect error 
2021-12-18T10:49:18-06:00,Recieved connect error 
2021-12-18T10:50:17-06:00,Recieved connect error 
2021-12-18T10:51:15-06:00,Recieved connect error 
2021-12-18T10:52:49-06:00,Recieved connect error 
2021-12-18T10:54:24-06:00,Recieved connect error 
2021-12-18T10:54:56-06:00,Recieved connect error 
2021-12-18T10:56:34-06:00,Recieved connect error 
2021-12-18T10:57:08-06:00,Recieved connect error 
2021-12-18T10:58:45-06:00,Recieved connect error 
2021-12-18T11:01:28-06:00,Recieved connect error 
2021-12-18T11:02:21-06:00,Recieved connect error 
2021-12-18T11:07:24-06:00,Recieved connect error 
2021-12-18T11:08:07-06:00,Recieved connect error 
2021-12-18T11:08:51-06:00,Recieved connect error 
2021-12-18T11:10:25-06:00,Recieved connect error 
2021-12-18T11:11:57-06:00,Recieved connect error 
2021-12-18T11:13:32-06:00,Recieved connect error 
2021-12-18T11:14:12-06:00,Recieved connect error 
2021-12-18T11:15:51-06:00,Recieved connect error 
2021-12-18T11:17:31-06:00,Recieved connect error 
2021-12-18T11:19:09-06:00,Recieved connect error 
2021-12-18T11:20:48-06:00,Recieved connect error 
2021-12-18T11:26:38-06:00,Recieved connect error 
2021-12-18T11:28:11-06:00,Recieved connect error 
2021-12-18T11:29:43-06:00,Recieved connect error 
2021-12-18T11:31:16-06:00,Recieved connect error 
2021-12-18T11:32:51-06:00,Recieved connect error 
2021-12-18T11:34:26-06:00,Recieved connect error 
2021-12-18T11:36:03-06:00,Recieved connect error 
2021-12-18T11:37:42-06:00,Recieved connect error 
2021-12-18T11:39:20-06:00,Recieved connect error 
2021-12-18T11:40:58-06:00,Recieved connect error 
2021-12-18T11:41:35-06:00,Recieved connect error 
2021-12-18T11:46:38-06:00,Recieved connect error 
2021-12-18T11:47:06-06:00,Recieved connect error 
2021-12-18T11:48:37-06:00,Recieved connect error 
2021-12-18T11:49:39-06:00,Recieved connect error 
2021-12-18T11:50:23-06:00,Recieved connect error 
2021-12-18T11:51:10-06:00,Recieved connect error 
2021-12-18T11:51:59-06:00,Recieved connect error 
2021-12-18T11:52:49-06:00,Recieved connect error 
2021-12-18T11:54:30-06:00,Recieved connect error 
2021-12-18T11:57:12-06:00,Recieved connect error 
2021-12-18T11:58:52-06:00,Recieved connect error 
2021-12-18T12:04:43-06:00,Recieved connect error 
2021-12-18T12:07:19-06:00,Recieved connect error 
2021-12-18T12:08:03-06:00,Recieved connect error 
2021-12-18T12:08:48-06:00,Recieved connect error 
2021-12-18T12:09:34-06:00,Recieved connect error 
2021-12-18T12:10:22-06:00,Recieved connect error 
2021-12-18T12:12:00-06:00,Recieved connect error 
2021-12-18T12:12:47-06:00,Recieved connect error 
2021-12-18T12:13:37-06:00,Recieved connect error 
2021-12-18T12:14:29-06:00,Recieved connect error 
2021-12-18T12:16:12-06:00,Recieved connect error 
2021-12-18T12:21:15-06:00,Recieved connect error 
2021-12-18T12:21:58-06:00,Recieved connect error 
2021-12-18T12:22:43-06:00,Recieved connect error 
2021-12-18T12:23:28-06:00,Recieved connect error 
2021-12-18T12:24:14-06:00,Recieved connect error 
2021-12-18T12:25:02-06:00,Recieved connect error 
2021-12-18T12:26:39-06:00,Recieved connect error 
2021-12-18T12:27:28-06:00,Recieved connect error 
2021-12-18T12:28:19-06:00,Recieved connect error 
2021-12-18T12:29:11-06:00,Recieved connect error 
2021-12-18T12:30:04-06:00,Recieved connect error 
2021-12-18T12:35:07-06:00,Recieved connect error 
2021-12-18T12:35:42-06:00,Recieved connect error 
2021-12-18T12:37:16-06:00,Recieved connect error 
2021-12-18T12:38:50-06:00,Recieved connect error 
2021-12-18T12:39:50-06:00,Recieved connect error 
2021-12-18T12:41:26-06:00,Recieved connect error 
2021-12-18T12:42:14-06:00,Recieved connect error 
2021-12-18T12:43:04-06:00,Recieved connect error 
2021-12-18T12:43:55-06:00,Recieved connect error 
2021-12-18T12:44:46-06:00,Recieved connect error 
2021-12-18T12:45:39-06:00,Recieved connect error 
2021-12-18T12:51:32-06:00,Recieved connect error 
2021-12-18T12:53:01-06:00,Recieved connect error 
2021-12-18T12:54:34-06:00,Recieved connect error 
2021-12-18T12:55:07-06:00,Recieved connect error 
2021-12-18T12:55:54-06:00,Recieved connect error 
2021-12-18T12:56:41-06:00,Recieved connect error 
2021-12-18T12:57:30-06:00,Recieved connect error 
2021-12-18T12:58:19-06:00,Recieved connect error 
2021-12-18T12:59:10-06:00,Recieved connect error 
2021-12-18T13:00:02-06:00,Recieved connect error 
2021-12-18T13:00:54-06:00,Recieved connect error 
2021-12-18T13:06:45-06:00,Recieved connect error 
2021-12-18T13:07:20-06:00,Recieved connect error 
2021-12-18T13:08:54-06:00,Recieved connect error 
2021-12-18T13:10:28-06:00,Recieved connect error 
2021-12-18T13:11:06-06:00,Recieved connect error 
2021-12-18T13:12:41-06:00,Recieved connect error 
2021-12-18T13:14:17-06:00,Recieved connect error 
2021-12-18T13:15:56-06:00,Recieved connect error 
2021-12-18T13:17:36-06:00,Recieved connect error 
2021-12-18T13:19:16-06:00,Recieved connect error 
2021-12-18T13:22:00-06:00,Recieved connect error 
2021-12-18T13:27:03-06:00,Recieved connect error 
2021-12-18T13:27:46-06:00,Recieved connect error 
2021-12-18T13:28:30-06:00,Recieved connect error 
2021-12-18T13:29:16-06:00,Recieved connect error 
2021-12-18T13:30:02-06:00,Recieved connect error 
2021-12-18T13:30:49-06:00,Recieved connect error 
2021-12-18T13:31:51-06:00,Recieved connect error 
2021-12-18T13:33:31-06:00,Recieved connect error 
2021-12-18T13:35:09-06:00,Recieved connect error 
2021-12-18T13:36:16-06:00,Recieved connect error 
2021-12-18T13:37:57-06:00,Recieved connect error 
2021-12-18T13:43:49-06:00,Recieved connect error 
2021-12-18T13:46:24-06:00,Recieved connect error 
2021-12-18T13:47:55-06:00,Recieved connect error 
2021-12-18T13:49:28-06:00,Recieved connect error 
2021-12-18T13:51:01-06:00,Recieved connect error 
2021-12-18T13:52:37-06:00,Recieved connect error 
2021-12-18T13:54:13-06:00,Recieved connect error 
2021-12-18T13:55:52-06:00,Recieved connect error 
2021-12-18T13:57:30-06:00,Recieved connect error 
2021-12-18T13:59:11-06:00,Recieved connect error 
2021-12-18T14:00:04-06:00,Recieved connect error 
2021-12-18T14:05:07-06:00,Recieved connect error 
2021-12-18T14:05:50-06:00,Recieved connect error 
2021-12-18T14:06:34-06:00,Recieved connect error 
2021-12-18T14:07:20-06:00,Recieved connect error 
2021-12-18T14:08:04-06:00,Recieved connect error 
2021-12-18T14:09:40-06:00,Recieved connect error 
2021-12-18T14:11:18-06:00,Recieved connect error 
2021-12-18T14:12:56-06:00,Recieved connect error 
2021-12-18T14:14:37-06:00,Recieved connect error 
2021-12-18T14:16:17-06:00,Recieved connect error 
2021-12-18T14:17:10-06:00,Recieved connect error 
2021-12-18T14:22:13-06:00,Recieved connect error 
2021-12-18T14:22:56-06:00,Recieved connect error 
2021-12-18T14:23:25-06:00,Recieved connect error 
2021-12-18T14:24:11-06:00,Recieved connect error 
2021-12-18T14:24:57-06:00,Recieved connect error 
2021-12-18T14:26:33-06:00,Recieved connect error 
2021-12-18T14:27:22-06:00,Recieved connect error 
2021-12-18T14:28:12-06:00,Recieved connect error 
2021-12-18T14:29:02-06:00,Recieved connect error 
2021-12-18T14:29:54-06:00,Recieved connect error 
2021-12-18T14:30:47-06:00,Recieved connect error 
2021-12-18T14:36:39-06:00,Recieved connect error 
2021-12-18T14:38:09-06:00,Recieved connect error 
2021-12-18T14:39:44-06:00,Recieved connect error 
2021-12-18T14:41:15-06:00,Recieved connect error 
2021-12-18T14:42:18-06:00,Recieved connect error 
2021-12-18T14:43:19-06:00,Recieved connect error 
2021-12-18T14:44:21-06:00,Recieved connect error 
2021-12-18T14:45:56-06:00,Recieved connect error 
2021-12-18T14:47:33-06:00,Recieved connect error 
2021-12-18T14:49:12-06:00,Recieved connect error 
2021-12-18T14:50:54-06:00,Recieved connect error 
2021-12-18T14:55:57-06:00,Recieved connect error 
2021-12-18T14:56:38-06:00,Recieved connect error 
2021-12-18T14:57:22-06:00,Recieved connect error 
2021-12-18T14:58:57-06:00,Recieved connect error 
2021-12-18T14:59:43-06:00,Recieved connect error 
2021-12-18T15:00:31-06:00,Recieved connect error 
2021-12-18T15:01:20-06:00,Recieved connect error 
2021-12-18T15:02:24-06:00,Recieved connect error 
2021-12-18T15:03:31-06:00,Recieved connect error 
2021-12-18T15:04:23-06:00,Recieved connect error 
2021-12-18T15:05:16-06:00,Recieved connect error 
2021-12-18T15:10:19-06:00,Recieved connect error 
2021-12-18T15:11:02-06:00,Recieved connect error 
2021-12-18T15:11:46-06:00,Recieved connect error 
2021-12-18T15:12:32-06:00,Recieved connect error 
2021-12-18T15:13:10-06:00,Recieved connect error 
2021-12-18T15:14:47-06:00,Recieved connect error 
2021-12-18T15:16:25-06:00,Recieved connect error 
2021-12-18T15:18:03-06:00,Recieved connect error 
2021-12-18T15:19:40-06:00,Recieved connect error 
2021-12-18T15:21:20-06:00,Recieved connect error 
2021-12-18T15:23:03-06:00,Recieved connect error 
2021-12-18T15:27:49-06:00,Recieved connect error 
2021-12-18T15:28:32-06:00,Recieved connect error 
2021-12-18T15:29:01-06:00,Recieved connect error 
2021-12-18T15:29:46-06:00,Recieved connect error 
2021-12-18T15:30:33-06:00,Recieved connect error 
2021-12-18T15:32:08-06:00,Recieved connect error 
2021-12-18T15:33:45-06:00,Recieved connect error 
2021-12-18T15:35:24-06:00,Recieved connect error 
2021-12-18T15:38:07-06:00,Recieved connect error 
2021-12-18T15:38:43-06:00,Recieved connect error 
2021-12-18T15:39:36-06:00,Recieved connect error 
2021-12-18T15:44:39-06:00,Recieved connect error 
2021-12-18T15:45:22-06:00,Recieved connect error 
2021-12-18T15:46:06-06:00,Recieved connect error 
2021-12-18T15:47:41-06:00,Recieved connect error 
2021-12-18T15:48:28-06:00,Recieved connect error 
2021-12-18T15:49:15-06:00,Recieved connect error 
2021-12-18T15:50:04-06:00,Recieved connect error 
2021-12-18T15:50:53-06:00,Recieved connect error 
2021-12-18T15:51:44-06:00,Recieved connect error 
2021-12-18T15:52:36-06:00,Recieved connect error 
2021-12-18T15:53:29-06:00,Recieved connect error 
2021-12-18T15:59:22-06:00,Recieved connect error 
2021-12-18T16:00:54-06:00,Recieved connect error 
2021-12-18T16:01:38-06:00,Recieved connect error 
2021-12-18T16:02:24-06:00,Recieved connect error 
2021-12-18T16:03:10-06:00,Recieved connect error 
2021-12-18T16:03:57-06:00,Recieved connect error 
2021-12-18T16:04:46-06:00,Recieved connect error 
2021-12-18T16:06:24-06:00,Recieved connect error 
2021-12-18T16:06:59-06:00,Recieved connect error 
2021-12-18T16:08:38-06:00,Recieved connect error 
2021-12-18T16:10:19-06:00,Recieved connect error 
2021-12-18T16:16:11-06:00,Recieved connect error 
2021-12-18T16:17:42-06:00,Recieved connect error 
2021-12-18T16:19:14-06:00,Recieved connect error 
2021-12-18T16:19:42-06:00,Recieved connect error 
2021-12-18T16:21:16-06:00,Recieved connect error 
2021-12-18T16:22:51-06:00,Recieved connect error 
2021-12-18T16:24:29-06:00,Recieved connect error 
2021-12-18T16:26:06-06:00,Recieved connect error 
2021-12-18T16:27:46-06:00,Recieved connect error 
2021-12-18T16:29:24-06:00,Recieved connect error 
2021-12-18T16:31:07-06:00,Recieved connect error 
2021-12-18T16:36:59-06:00,Recieved connect error 
2021-12-18T16:38:28-06:00,Recieved connect error 
2021-12-18T16:39:04-06:00,Recieved connect error 
2021-12-18T16:40:39-06:00,Recieved connect error 
2021-12-18T16:41:26-06:00,Recieved connect error 
2021-12-18T16:43:03-06:00,Recieved connect error 
2021-12-18T16:43:36-06:00,Recieved connect error 
2021-12-18T16:44:11-06:00,Recieved connect error 
2021-12-18T16:45:51-06:00,Recieved connect error 
2021-12-18T16:48:34-06:00,Recieved connect error 
2021-12-18T16:49:27-06:00,Recieved connect error 
2021-12-18T16:54:30-06:00,Recieved connect error 
2021-12-18T16:55:13-06:00,Recieved connect error 
2021-12-18T16:55:57-06:00,Recieved connect error 
2021-12-18T16:56:59-06:00,Recieved connect error 
2021-12-18T16:57:59-06:00,Recieved connect error 
2021-12-18T16:59:03-06:00,Recieved connect error 
2021-12-18T17:01:43-06:00,Recieved connect error 
2021-12-18T17:03:22-06:00,Recieved connect error 
2021-12-18T17:04:13-06:00,Recieved connect error 
2021-12-18T17:05:04-06:00,Recieved connect error 
2021-12-18T17:05:57-06:00,Recieved connect error 
2021-12-18T17:11:48-06:00,Recieved connect error 
2021-12-18T17:12:23-06:00,Recieved connect error 
2021-12-18T17:13:56-06:00,Recieved connect error 
2021-12-18T17:15:29-06:00,Recieved connect error 
2021-12-18T17:16:07-06:00,Recieved connect error 
2021-12-18T17:17:08-06:00,Recieved connect error 
2021-12-18T17:18:12-06:00,Recieved connect error 
2021-12-18T17:19:16-06:00,Recieved connect error 
2021-12-18T17:20:56-06:00,Recieved connect error 
2021-12-18T17:22:02-06:00,Recieved connect error 
2021-12-18T17:23:44-06:00,Recieved connect error 
2021-12-18T17:29:37-06:00,Recieved connect error 
2021-12-18T17:32:11-06:00,Recieved connect error 
2021-12-18T17:33:45-06:00,Recieved connect error 
2021-12-18T17:36:21-06:00,Recieved connect error 
2021-12-18T17:37:57-06:00,Recieved connect error 
2021-12-18T17:38:44-06:00,Recieved connect error 
2021-12-18T17:40:22-06:00,Recieved connect error 
2021-12-18T17:41:58-06:00,Recieved connect error 
2021-12-18T17:42:49-06:00,Recieved connect error 
2021-12-18T17:43:41-06:00,Recieved connect error 
2021-12-18T17:44:33-06:00,Recieved connect error 
2021-12-18T17:49:36-06:00,Recieved connect error 
2021-12-18T17:50:17-06:00,Recieved connect error 
2021-12-18T17:51:02-06:00,Recieved connect error 
2021-12-18T17:52:37-06:00,Recieved connect error 
2021-12-18T17:53:23-06:00,Recieved connect error 
2021-12-18T17:53:56-06:00,Recieved connect error 
2021-12-18T17:54:36-06:00,Recieved connect error 
2021-12-18T17:56:12-06:00,Recieved connect error 
2021-12-18T17:56:46-06:00,Recieved connect error 
2021-12-18T17:58:27-06:00,Recieved connect error 
2021-12-18T18:00:09-06:00,Recieved connect error 
2021-12-18T18:06:01-06:00,Recieved connect error 
2021-12-18T18:07:32-06:00,Recieved connect error 
2021-12-18T18:10:09-06:00,Recieved connect error 
2021-12-18T18:10:54-06:00,Recieved connect error 
2021-12-18T18:11:40-06:00,Recieved connect error 
2021-12-18T18:12:26-06:00,Recieved connect error 
2021-12-18T18:13:15-06:00,Recieved connect error 
2021-12-18T18:14:04-06:00,Recieved connect error 
2021-12-18T18:15:42-06:00,Recieved connect error 
2021-12-18T18:17:24-06:00,Recieved connect error 
2021-12-18T18:19:04-06:00,Recieved connect error 
2021-12-18T18:24:57-06:00,Recieved connect error 
2021-12-18T18:26:28-06:00,Recieved connect error 
2021-12-18T18:27:00-06:00,Recieved connect error 
2021-12-18T18:28:34-06:00,Recieved connect error 
2021-12-18T18:29:20-06:00,Recieved connect error 
2021-12-18T18:30:07-06:00,Recieved connect error 
2021-12-18T18:30:41-06:00,Recieved connect error 
2021-12-18T18:31:30-06:00,Recieved connect error 
2021-12-18T18:32:21-06:00,Recieved connect error 
2021-12-18T18:33:12-06:00,Recieved connect error 
2021-12-18T18:34:55-06:00,Recieved connect error 
2021-12-18T18:39:58-06:00,Recieved connect error 
2021-12-18T18:40:41-06:00,Recieved connect error 
2021-12-18T18:41:25-06:00,Recieved connect error 
2021-12-18T18:42:11-06:00,Recieved connect error 
2021-12-18T18:42:57-06:00,Recieved connect error 
2021-12-18T18:43:45-06:00,Recieved connect error 
2021-12-18T18:44:49-06:00,Recieved connect error 
2021-12-18T18:46:27-06:00,Recieved connect error 
2021-12-18T18:48:05-06:00,Recieved connect error 
2021-12-18T18:49:45-06:00,Recieved connect error 
2021-12-18T18:52:30-06:00,Recieved connect error 
2021-12-18T18:58:24-06:00,Recieved connect error 
2021-12-18T18:59:07-06:00,Recieved connect error 
2021-12-18T19:00:40-06:00,Recieved connect error 
2021-12-18T19:02:14-06:00,Recieved connect error 
2021-12-18T19:02:52-06:00,Recieved connect error 
2021-12-18T19:04:28-06:00,Recieved connect error 
2021-12-18T19:04:59-06:00,Recieved connect error 
2021-12-18T19:06:37-06:00,Recieved connect error 
2021-12-18T19:09:20-06:00,Recieved connect error 
2021-12-18T19:10:12-06:00,Recieved connect error 
2021-12-18T19:11:04-06:00,Recieved connect error 
2021-12-18T19:16:08-06:00,Recieved connect error 
2021-12-18T19:16:51-06:00,Recieved connect error 
2021-12-18T19:18:24-06:00,Recieved connect error 
2021-12-18T19:19:58-06:00,Recieved connect error 
2021-12-18T19:21:34-06:00,Recieved connect error 
2021-12-18T19:23:09-06:00,Recieved connect error 
2021-12-18T19:23:41-06:00,Recieved connect error 
2021-12-18T19:24:31-06:00,Recieved connect error 
2021-12-18T19:26:09-06:00,Recieved connect error 
2021-12-18T19:27:50-06:00,Recieved connect error 
2021-12-18T19:29:29-06:00,Recieved connect error 
2021-12-18T19:34:20-06:00,Recieved connect error 
2021-12-18T19:34:51-06:00,Recieved connect error 
2021-12-18T19:35:35-06:00,Recieved connect error 
2021-12-18T19:36:20-06:00,Recieved connect error 
2021-12-18T19:37:06-06:00,Recieved connect error 
2021-12-18T19:38:42-06:00,Recieved connect error 
2021-12-18T19:39:15-06:00,Recieved connect error 
2021-12-18T19:41:56-06:00,Recieved connect error 
2021-12-18T19:42:47-06:00,Recieved connect error 
2021-12-18T19:44:28-06:00,Recieved connect error 
2021-12-18T19:46:08-06:00,Recieved connect error 
2021-12-18T19:51:25-06:00,Recieved connect error 
2021-12-18T19:52:22-06:00,Recieved connect error 
2021-12-18T19:54:58-06:00,Recieved connect error 
2021-12-18T19:55:44-06:00,Recieved connect error 
2021-12-18T19:56:22-06:00,Recieved connect error 
2021-12-18T19:57:09-06:00,Recieved connect error 
2021-12-18T19:57:58-06:00,Recieved connect error 
2021-12-18T19:58:32-06:00,Recieved connect error 
2021-12-18T19:59:22-06:00,Recieved connect error 
2021-12-18T20:00:14-06:00,Recieved connect error 
2021-12-18T20:01:07-06:00,Recieved connect error 
2021-12-18T20:06:10-06:00,Recieved connect error 
2021-12-18T20:06:53-06:00,Recieved connect error 
2021-12-18T20:07:37-06:00,Recieved connect error 
2021-12-18T20:08:07-06:00,Recieved connect error 
2021-12-18T20:08:54-06:00,Recieved connect error 
2021-12-18T20:09:41-06:00,Recieved connect error 
2021-12-18T20:12:21-06:00,Recieved connect error 
2021-12-18T20:13:10-06:00,Recieved connect error 
2021-12-18T20:14:49-06:00,Recieved connect error 
2021-12-18T20:16:29-06:00,Recieved connect error 
2021-12-18T20:17:22-06:00,Recieved connect error 
2021-12-18T20:22:25-06:00,Recieved connect error 
2021-12-18T20:23:09-06:00,Recieved connect error 
2021-12-18T20:23:53-06:00,Recieved connect error 
2021-12-18T20:24:38-06:00,Recieved connect error 
2021-12-18T20:25:40-06:00,Recieved connect error 
2021-12-18T20:27:17-06:00,Recieved connect error 
2021-12-18T20:28:55-06:00,Recieved connect error 
2021-12-18T20:29:36-06:00,Recieved connect error 
2021-12-18T20:30:43-06:00,Recieved connect error 
2021-12-18T20:32:21-06:00,Recieved connect error 
2021-12-18T20:33:30-06:00,Recieved connect error 
2021-12-18T20:39:22-06:00,Recieved connect error 
2021-12-18T20:40:53-06:00,Recieved connect error 
2021-12-18T20:43:28-06:00,Recieved connect error 
2021-12-18T20:44:06-06:00,Recieved connect error 
2021-12-18T20:44:52-06:00,Recieved connect error 
2021-12-18T20:45:39-06:00,Recieved connect error 
2021-12-18T20:46:28-06:00,Recieved connect error 
2021-12-18T20:48:07-06:00,Recieved connect error 
2021-12-18T20:49:46-06:00,Recieved connect error 
2021-12-18T20:50:54-06:00,Recieved connect error 
2021-12-18T20:52:35-06:00,Recieved connect error 
2021-12-18T20:58:25-06:00,Recieved connect error 
2021-12-18T20:58:56-06:00,Recieved connect error 
2021-12-18T21:00:29-06:00,Recieved connect error 
2021-12-18T21:01:15-06:00,Recieved connect error 
